#,company_name,substance_name,cas_number,company_id
5606,Unitechem GmbH,"N,N',N'',N'''-Tetrakis(4,6-bis(butyl-(N-methyl-2,2,6,6-tetramethylpiperidin-4-yl)amino)triazin-2-yl)-4,7-diazadecane-1,10-diamine",106990-43-6,63522
5607,"Zhejiang ZETian Fine Chemicals Co.,Ltd","N,N,N',N'-Tetrakis[4-(dibutylamino)phenyl]benzene-1,4-diamine",4182-80-3,17191
5608,Cenik Chemicals,"N,N,N',N'-Tetramethyl-1,3-diaminopropane",110-95-2,26063
5609,Cenik Chemicals,"N,N,N',N'-Tetramethylethylenediamine",110-18-9,26063
5610,"Zhejiang ZETian Fine Chemicals Co.,Ltd","N,N,N',N'-Tetramethylethylenediamine",110-18-9,17191
5611,Cenik Chemicals,"N,N,N',N'-Tetramethyl-P-Phenylenediamine Dihydrochloride",637-01-4,26063
5612,Cenik Chemicals,"N,N,N-Trimethyl-Bis(Aminoethyl)Ether",93240-93-8,26063
5613,Cenik Chemicals,"N,N,N′-Trimethylethylenediamine",142-25-6,26063
5614,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-Octylglucamine,23323-37-7,17191
5615,Cenik Chemicals,Nonan,111-84-2,26063
5616,Equilex Chemicals B.V.,Nonene,97593-01-6,1678
5617,Cenik Chemicals,Nonivamide,2444-46-4,26063
5618,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Nonivamide,2444-46-4,17191
5619,Adakem Chemicals Ltd,"Nonylphenol, ethoxylated",9016-45-9,38275
5620,Bortech,"Nonylphenol, ethoxylated",9016-45-9,60381
5621,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Norcamphoricacid,4056-78-4,17191
5622,Cenik Chemicals,Norethisterone,68-22-4,26063
5623,Cenik Chemicals,Noscapine,128-62-1,26063
5624,Cenik Chemicals,Novobiocin Sodium,1476-53-5,26063
5625,Cenik Chemicals,n-Pentane,109-66-0,26063
5626,Cenik Chemicals,N-Pentanoyl-N-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]methyl}-L-valine,137862-53-4,26063
5627,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-Pentanoyl-N-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]methyl}-L-valine,137862-53-4,17191
5628,Cenik Chemicals,N-Phenyl-3-aminopropyltrimethoxysilane,3068-76-6,26063
5629,widmann solutions GmbH,N-phenyl-N-[(trichloromethyl)thio]benzenesulphonamide,2280-49-1,11682
5630,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-Phthaloylglycine,4702-13-0,17191
5631,Cenik Chemicals,n-Propanol,71-23-8,26063
5632,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,n-Propanol,71-23-8,19413
5633,Ravago Chemicals Austria GmbH,n-Propanol,71-23-8,18682
5634,RBH LTD,n-Propanol,71-23-8,7479
5635,solvadis distribution gmbh,n-Propanol,71-23-8,11397
5636,Cenik Chemicals,N-Propargylphthalimide,7223-50-9,26063
5637,Cenik Chemicals,"N-Propyl-1,3-Propanediamine",23764-31-0,26063
5638,Cenik Chemicals,n-Propyl Acetate,109-60-4,26063
5639,Count Energy Distribution Ltd,n-Propyl Acetate,109-60-4,102
5640,solvadis distribution gmbh,n-Propyl Acetate,109-60-4,11397
5641,Cenik Chemicals,N-Propylethylenediamine,111-39-7,26063
5642,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-(P-Tert-Butylphenyl)-2-Naphthylamine,1875-67-8,17191
5643,Cenik Chemicals,N-Sodiohexamethyldisilazane,1070-89-9,26063
5644,Cenik Chemicals,N-tert-Butylacrylamide,107-58-4,26063
5645,widmann solutions GmbH,N-tert-Butylbenzothiazole-2-sulphenamide,95-31-8,11682
5646,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-Tert-Butyl Glycine,58482-93-2,17191
5647,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-Tert-Butyl Glycine Hydrochloride,6939-23-7,17191
5648,Cenik Chemicals,N-Tert-Butylmethylamine,14610-37-8,26063
5649,Cenik Chemicals,N-Trimethylsilylacetamide,13435-12-6,26063
5650,Cenik Chemicals,N-(Trimethylsilyl)imidazole,18156-74-6,26063
5651,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-Vanillylamine Hydrochloride,7149-10-2,17191
5652,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-Vinylcarbazole,1484-13-5,17191
5653,Cenik Chemicals,N-Vinylphthalimide,3485-84-5,26063
5654,"Zhejiang ZETian Fine Chemicals Co.,Ltd",N-Vinylphthalimide,3485-84-5,17191
5655,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Nystatin,1400-61-9,17191
5656,"Zhejiang ZETian Fine Chemicals Co.,Ltd",O-(2-(Vinyloxy)Ethyl)Hydroxylamine,391212-29-6,17191
5657,"Zhejiang ZETian Fine Chemicals Co.,Ltd",O6-Methylguanosine,7803-88-5,17191
5658,Cenik Chemicals,"O-(7-Azabenzotriazol-1-Yl)-N,N,N',N'-Tetramethyluronium Hexafluorophosphate",148893-10-1,26063
5659,Cenik Chemicals,O-Acetyl-L-carnitine HCl,5080-50-2,26063
5660,Cenik Chemicals,O-Anisoyl Chloride,21615-34-9,26063
5661,"Zhejiang ZETian Fine Chemicals Co.,Ltd",O-Anisoyl Chloride,21615-34-9,17191
5662,Cenik Chemicals,"O-(Benzotriazol-1-Yl)-N,N,N',N'-Tetra Methyluronium Tetrafluoroborate",125700-67-6,26063
5663,"Zhejiang ZETian Fine Chemicals Co.,Ltd",O-benzyl-L-leucine toluene-p-sulphonate,1738-77-8,17191
5664,Cenik Chemicals,"(OC-6-21)-((N,N'-1,2-Ethanediylbis(N-(carboxymethyl)glycinato))(4-)-N,N',O,O',O(N),O(N')) ferrate(1-)",15275-07-7,26063
5665,"Zhejiang ZETian Fine Chemicals Co.,Ltd",o-Chloro Benzaldehyde,89-98-5,17191
5666,Cenik Chemicals,Ocimene,13877-91-3,26063
5667,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Octa-1,7-diene",3710-30-3,17191
5668,Carolus Chemical GmbH,"Octadecan-1-ol, ethoxylated",9005-00-9,22769
5669,Cenik Chemicals,Octamethylcyclotetrasiloxane,556-67-2,26063
5670,Cenik Chemicals,OCTANAL,124-13-0,26063
5671,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Octane-1,8-diol",629-41-4,17191
5672,Cenik Chemicals,Octaphenylcyclotetrasiloxane,546-56-5,26063
5673,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Octopamine,104-14-3,17191
5674,Cenik Chemicals,Octylamine,111-86-4,26063
5675,Cenik Chemicals,Octyl Isothiocyanate,4430-45-9,26063
5676,Cenik Chemicals,Octyloxirane,2404-44-6,26063
5677,"Zhejiang ZETian Fine Chemicals Co.,Ltd",O-Diphenylphosphinylhydroxylamine,72804-96-7,17191
5678,Cenik Chemicals,Œ≤-Cyfluthrin,68359-37-5,26063
5679,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Olaparib,763113-22-0,17191
5680,Cenik Chemicals,Oleic Acid,112-80-1,26063
5681,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Oleic Acid,68002-84-6,19413
5682,Bortech,"Oleic Acid, ethoxylated",9004-96-0,60381
5683,Carolus Chemical GmbH,"Oleic Acid, ethoxylated",9004-96-0,22769
5684,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,"Oleic Acid, ethoxylated",9004-96-0,19413
5685,Cenik Chemicals,Oleic Acid Methyl Ester,112-62-9,26063
5686,Cenik Chemicals,Oleil-oleát,3687-45-4,26063
5687,Cenik Chemicals,Oleyl Alcohol,143-28-2,26063
5688,Cenik Chemicals,Olive Oil,8001-25-0,26063
5689,Cenik Chemicals,Olmasartan Medoxomil,144689-63-4,26063
5690,Cenik Chemicals,Omega-3-carboxylic Acids,10417-94-4,26063
5691,Cenik Chemicals,Ondansetron Impurity C,27387-31-1,26063
5692,"Zhejiang ZETian Fine Chemicals Co.,Ltd",o-Nitroanilin,88-74-4,17191
5693,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Ono4059,1351636-18-4,17191
5694,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Ono4059 Hcl,1439901-97-9,17191
5695,Cenik Chemicals,"O,O,O-1,3,5-Trimethylresorcinol",621-23-8,26063
5696,"Zhejiang ZETian Fine Chemicals Co.,Ltd","O,O,O-1,3,5-Trimethylresorcinol",621-23-8,17191
5697,Cenik Chemicals,O-Phosphorylethanolamine,1071-23-4,26063
5698,"Zhejiang ZETian Fine Chemicals Co.,Ltd",O-Phosphorylethanolamine,1071-23-4,17191
5699,Cenik Chemicals,O-p-Tolyl Chlorothioformate,937-63-3,26063
5700,Cenik Chemicals,OPTSA,1333-07-9,26063
5701,Bilgram Chemie GmbH,"Orange, sweet, ext.",8028-48-6,61442
5702,Cenik Chemicals,"Orange, sweet, ext.",8028-48-6,26063
5703,S. Goldmann GmbH & Co. KG,"Orthoboric acid, compound with 2-aminoethanol",26038-87-9,61702
5704,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Osimertinib Mesylate,1421373-66-1,17191
5705,"Zhejiang ZETian Fine Chemicals Co.,Ltd",O-Tolyl Acetate,533-18-6,17191
5706,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Otx015,202590-98-5,17191
5707,Cenik Chemicals,Oxalacetic Acid,328-42-7,26063
5708,"ZÜLFİKARLAR HOLDİNG, AKÇA KİMYA",Oxalic Acid,144-62-7,22588
5709,Bilgram Chemie GmbH,Oxalic Acid Dihydrate,6153-56-6,61442
5710,Cenik Chemicals,Oxalic Acid Dihydrate,6153-56-6,26063
5711,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Oxalic Acid Dihydrate,6153-56-6,19413
5712,Cenik Chemicals,Oxaprozin,21256-18-8,26063
5713,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Oxazole,288-42-6,17191
5714,Cenik Chemicals,Oxetan-2-one,57-57-8,26063
5715,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Oxetan-3-Amine Hydrochloride,491588-41-1,17191
5716,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Oxetan-3-Yl Methanesulfonate,148430-81-3,17191
5717,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Oxime 2', 4'', 9-Tribenzoate",314050-31-2,17191
5718,"Zhejiang ZETian Fine Chemicals Co.,Ltd",(Oxolan-3-yl)methanol,15833-61-1,17191
5719,Cenik Chemicals,Oxoselane Oxide,7446-08-4,26063
5720,Anstar Ltd,"Oxybis(methyl-2,1-ethanediyl) Diacrylate",57472-68-1,17081
5721,Cenik Chemicals,Oxybutynin,5633-20-5,26063
5722,Cenik Chemicals,Oxybutynin Hydrochloride,1508-65-2,26063
5723,Adakem Chemicals Ltd,Oxydiethylene Dibenzoate,120-55-8,38275
5724,Adakem Chemicals Ltd,Oxydipropyl Dibenzoate,27138-31-4,38275
5725,SIAD S.p.A.,Oxygen,7782-44-7,11646
5726,Count Energy Distribution Ltd,o-Xylol,95-47-6,102
5727,solvadis distribution gmbh,o-Xylol,95-47-6,11397
5728,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Oxyresveratrol,29700-22-9,17191
5729,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Oxytetracycline,79-57-2,17191
5730,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Oxytetracycline Hydrochloride,2058-46-0,17191
5731,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Palbociclib,571190-30-2,17191
5732,Cenik Chemicals,Palladium,7440-05-3,26063
5733,Cenik Chemicals,Palladium Dydroxide,12135-22-7,26063
5734,Cenik Chemicals,Palladium (II) Acetate,3375-31-3,26063
5735,Cenik Chemicals,Palladium (II) di(4-oxopent-2-en-2-oate),14024-61-4,26063
5736,Cenik Chemicals,Palladium(II) Trifluoroacetate,42196-31-6,26063
5737,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Palmatine,3486-67-7,17191
5738,Cenik Chemicals,Palmitic Acid Methyl Ester,112-39-0,26063
5739,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Palmitoyl Chloride,112-67-4,17191
5740,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Palmitoylethanolamide,544-31-0,17191
5741,Cenik Chemicals,P-Aminophenylethanol,104-10-9,26063
5742,"Zhejiang ZETian Fine Chemicals Co.,Ltd",P-Aminophenylethanol,104-10-9,17191
5743,Cenik Chemicals,Pamoic Acid,130-85-8,26063
5744,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Pamoic Acid,130-85-8,17191
5745,Cenik Chemicals,p-Anisol Alcohol,105-13-5,26063
5746,Cenik Chemicals,Paracetamol,103-90-2,26063
5747,Cenik Chemicals,Paradimethoxybenene,150-78-7,26063
5748,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Paraffin Oil,8012-95-1,19413
5749,Perchemicals Kimya Dis Ticaret Ltd Sti,Paraffin Oil,8012-95-1,60022
5750,Cenik Chemicals,Paraffin Waxes and Hydrocarbon Waxes,8002-74-2,26063
5751,HCI Wax Co. Limited,Paraffin Waxes and Hydrocarbon Waxes,8002-74-2,43545
5752,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Paraffin Waxes and Hydrocarbon Waxes,8002-74-2,19413
5753,RBH LTD,Paraffin Waxes and Hydrocarbon Waxes,8002-74-2,7479
5754,HCI Wax Co. Limited,"Paraffin Waxes and Hydrocarbon Waxes, microcryst.",63231-60-7,43545
5755,SIMP - Importazione Materie Prime S.p.A.,"Paraffin Waxes (Petroleum), hydrotreated",64742-51-4,14467
5756,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Paraformaldehyde,30525-89-4,19413
5757,solvadis distribution gmbh,Paraformaldehyde,30525-89-4,11397
5758,Cenik Chemicals,Parecoxib Sodium,198470-85-8,26063
5759,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Parecoxib Sodium,198470-85-8,17191
5760,S. Goldmann GmbH & Co. KG,p-Benzoquinone,106-51-4,61702
5761,Cenik Chemicals,(p-chlorophenyl)metaboric acid,1679-18-1,26063
5762,Cenik Chemicals,(p-chlorophenyl)phenylethanedione,22711-23-5,26063
5763,"Zhejiang ZETian Fine Chemicals Co.,Ltd",p-Chlorostyrene,1073-67-2,17191
5764,RBH LTD,p-Cresol,68610-51-5,7479
5765,Cenik Chemicals,p-Cumulphenol,599-64-4,26063
5766,Equilex Chemicals B.V.,p-Dodecylphenol,104-43-8,1678
5767,Carolus Chemical GmbH,Pentaerthritol Ester,8050-26-8,22769
5768,BRC PLUS DIS TICARET VE DANISMANLIK HIZMETLERI LIMITED SIRKETI,Pentaerythritol,115-77-5,38076
5769,Cenik Chemicals,Pentaerythritol,115-77-5,26063
5770,Count Energy Distribution Ltd,Pentaerythritol,115-77-5,102
5771,Cenik Chemicals,Pentaerythrityl Triacrylate,3524-68-3,26063
5772,Cenik Chemicals,Pentafluoroiodoethane,354-64-3,26063
5773,Cenik Chemicals,Pentafluorophenol,771-61-9,26063
5774,Cenik Chemicals,(pentafluorophenyl)acetic acid,653-21-4,26063
5775,Cenik Chemicals,Pentafluorophenyldiphenylphosphinate,138687-69-1,26063
5776,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Pentanal,110-62-3,17191
5777,Cenik Chemicals,Pentanedinitrile,544-13-8,26063
5778,Cenik Chemicals,"Pentanedioic Acid, 2-Acetyl-, 1,5-Diethyl Ester",1501-06-0,26063
5779,Cenik Chemicals,"Pentanoic Acid, 4-Methyl-3-Oxo-, Methyl Ester",42558-54-3,26063
5780,Bilgram Chemie GmbH,Pentapotassium triphosphate,13845-36-8,61442
5781,Cenik Chemicals,Pentasodium (Carboxylatomethyl)iminobis(ethylenenitrilo)tetraacetate,140-01-2,26063
5782,S. Goldmann GmbH & Co. KG,Pentasodium (Carboxylatomethyl)iminobis(ethylenenitrilo)tetraacetate,140-01-2,61702
5783,Bilgram Chemie GmbH,Pentasodium Triphosphate,7758-29-4,61442
5784,Cenik Chemicals,Pentasodium Triphosphate,7758-29-4,26063
5785,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Pentasodium Triphosphate,7758-29-4,19413
5786,Perchemicals Kimya Dis Ticaret Ltd Sti,Pentasodium Triphosphate,7758-29-4,60022
5787,SLI Chemicals GmbH,Pentasodium Triphosphate,7758-29-4,61480
5788,"ZÜLFİKARLAR HOLDİNG, AKÇA KİMYA",Pentasodium Triphosphate,7758-29-4,22588
5789,Cenik Chemicals,Penthiopyrad,183675-82-3,26063
5790,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Penthiopyrad,183675-82-3,17191
5791,Bilgram Chemie GmbH,Peracetic Acid,79-21-0,61442
5792,2M-SOLUTION GmbH,Perchloric Acid,7601-90-3,60458
5793,Cenik Chemicals,Perflunafene,306-94-5,26063
5794,Cenik Chemicals,Perfluorohexyl Iodide,355-43-1,26063
5795,Cenik Chemicals,Perfluorooctane,307-34-6,26063
5796,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Perfluorophenyl methanesulfonate,161912-36-3,17191
5797,Cenik Chemicals,Periodic Acid,10450-60-9,26063
5798,INFINIUM PHARMACHEM LIMITED,Periodic Acid,10450-60-9,734
5799,S. Goldmann GmbH & Co. KG,Periodic Acid,10450-60-9,61702
5800,JAWAR sp. z o.o.,Perlite,130885-09-5,59937
5801,Cenik Chemicals,Permethrin,52645-53-1,26063
5802,RBH LTD,"Peroxide, 1,1-dimethylethyl 1-methyl-1-[3-(1-methylethenyl)phenyl]ethyl",96319-55-0,7479
5803,SIMP - Importazione Materie Prime S.p.A.,"Petrolatum (Petroleum), Hydrotreated",92045-77-7,14467
5804,Ravago Chemicals Austria GmbH,Petroleum Benzine,64742-49-0,18682
5805,Cenik Chemicals,Phanilic Acid,121-57-3,26063
5806,Cenik Chemicals,Phenacyl Bromide,70-11-1,26063
5807,Cenik Chemicals,Phenethyl Alcohol,60-12-8,26063
5808,Cenik Chemicals,Phenethylamine,64-04-0,26063
5809,Cenik Chemicals,Phenethyl Isocyanate,1943-82-4,26063
5810,Cenik Chemicals,Phenobarbital,50-06-6,26063
5811,Cenik Chemicals,Phenobarbital Sodium,57-30-7,26063
5812,Cenik Chemicals,Phenol,108-95-2,26063
5813,Chemist EU,Phenol,108-95-2,60558
5814,Ravago Chemicals Austria GmbH,Phenol,108-95-2,18682
5815,"Zhejiang ZETian Fine Chemicals Co.,Ltd","Phenol, 2-[2-(3-methoxyphenyl)ethyl]-",167145-13-3,17191
5816,Equilex Chemicals B.V.,"Phenol, 4-Nonyl-, branched",84852-15-3,1678
5817,Cenik Chemicals,Phenolphthalein,77-09-8,26063
5818,Cenik Chemicals,Phenoxyacetic Acid,122-59-8,26063
5819,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Phenoxyethanol,122-99-6,17191
5820,Cenik Chemicals,Phenoxytetrafluorobromoethane,83015-28-5,26063
5821,Cenik Chemicals,Phenyl Acetate,122-79-2,26063
5822,Cenik Chemicals,Phenylacetylene,536-74-3,26063
5823,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Phenylacetylene,536-74-3,17191
5824,Anstar Ltd,"Phenyl Bis(2,4,6-trimethylbenzoyl)-phosphine Oxide",162881-26-7,17081
5825,Cenik Chemicals,Phenylboronic Acid,98-80-6,26063
5826,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Phenylboronic Acid,98-80-6,17191
5827,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Phenyl Cyanate,1122-85-6,17191
5828,Cenik Chemicals,Phenyldichlorophosphate,770-12-7,26063
5829,Cenik Chemicals,Phenylenediamine,95-54-5,26063
5830,Cenik Chemicals,Phenylephrine Hydrochloride,61-76-7,26063
5831,Cenik Chemicals,Phenylhydantoin,89-24-7,26063
5832,Cenik Chemicals,Phenylhydrazine,100-63-0,26063
5833,Cenik Chemicals,Phenylmethanesulphonyl Fluoride,329-98-6,26063
5834,Cenik Chemicals,Phenylphenol,90-43-7,26063
5835,Cenik Chemicals,Phenylpropiolic Acid,637-44-5,26063
5836,Cenik Chemicals,Phenylsilane,694-53-1,26063
5837,Cenik Chemicals,Phenyl Sulfide,139-66-2,26063
5838,Cenik Chemicals,Phenyltrichlorosilane,98-13-5,26063
5839,Cenik Chemicals,Phenyltriethoxysilane,780-69-8,26063
5840,Cenik Chemicals,Phenyltrimethoxysilane,2996-92-1,26063
5841,Cenik Chemicals,Phenyltrimethylammonium chloride,138-24-9,26063
5842,Cenik Chemicals,Phenyltrimethylsilane,768-32-1,26063
5843,Cenik Chemicals,Phenyl Vinyl Sulphone,5535-48-8,26063
5844,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Phenyl Vinyl Sulphone,5535-48-8,17191
5845,Cenik Chemicals,Phenytoin,57-41-0,26063
5846,Cenik Chemicals,Phenytoin Sodium,630-93-3,26063
5847,Cenik Chemicals,Phloroglucinol,108-73-6,26063
5848,"Zhejiang ZETian Fine Chemicals Co.,Ltd",Phorone,504-20-1,17191
5849,Cenik Chemicals,Phosphonic Acid,13598-36-2,26063
5850,Mikro Teknik Kimyevi Maddeler Lab. Malz. Cihazları San. ve Tic. Ltd Sti.,Phosphonic Acid,13598-36-2,19413
5851,S. Goldmann GmbH & Co. KG,Phosphonic Acid,13598-36-2,61702
5852,Cenik Chemicals,"[[(Phosphonomethyl)imino]bis[ethane-2,1-diylnitrilobis(methylene)]]Tetrakisphosphonic Acid",15827-60-8,26063
5853,Bilgram Chemie GmbH,Phosphoric Acid,7664-38-2,61442
