,Spieler,Tore,Torvorlage,Progressive Pässe,Rückpässe,seitliche Pässe,lange Pässe,kurze Pässe,Dribbeln,Grätschen,Abfangen,Zweikämpfe,Blocks,Schüsse,Ballberührungen im 16er,erlittene Fouls,Flanken,clevere Pässe,Progressive Läufe,Besschleunigungen,erhaltene Pässe,Angriffsläufe,Fouls,Kmeans_4_clusters,Kmeans_8_clusters,k_medions_4_clusters,k_medions_8_clusters,Hierarchical_clustering_4_clusters,Hierarchical_clustering_8_clusters
833,R. Del Castillo,0.073119528,2.084669621,-0.527670239,0.60096898,-0.572157062,-1.03732446,-0.221797994,1.081978752,-0.797035803,-0.968627943,1.135563539,-0.384686819,0.9693115,0.455745319,0.587459387,0.700573506,1.156992745,0.820003054,1.385491153,-0.245081999,1.194066649,0.187760628,2,0,1,7,1,5
834,T. Delaine,-0.733966433,-0.76218256,0.548741589,-0.227016995,0.044030813,0.819962867,-0.345361145,0.33830757,0.49601597,0.023242436,-0.406522979,-0.678364507,-0.751825529,-0.336255875,-0.672686032,2.074478312,-0.269481766,1.663577484,2.017037837,0.138134227,-0.650954357,0.529200489,3,4,0,2,0,6
835,M. Dembélé,3.05312923,-0.76218256,-2.131410864,-0.585264066,-1.749118829,-1.810844243,-1.717769129,0.45205198,-0.560907308,-1.249859346,0.955014684,0.244015114,0.986286679,1.168008288,-0.223542673,-0.757885296,0.286153621,-0.189543673,0.161416731,-1.645619505,-0.34407847,0.736613137,1,2,1,1,3,1
836,J. Denayer,-0.733966433,-0.76218256,1.21606211,-1.634347193,1.868341534,-0.051777388,1.565720406,-1.320919839,-0.706662801,0.510621988,-2.593929602,2.634389003,-1.258232276,-0.991539899,-2.19751202,-1.334454167,-1.035424842,0.074272335,-0.192809736,1.471694534,-1.460311837,-1.913629396,0,5,2,6,2,2
837,K. Denkey,1.749374985,0.608524046,-1.158811443,-0.654438192,-1.61198459,-1.601567832,-1.428749312,-0.01246086,-1.392832972,-1.911286046,0.920821664,-1.042554489,1.347879458,1.122261108,0.764964237,-0.090211535,0.01182468,-1.354343638,-0.995133832,-1.542302843,-1.1871997,2.695053485,1,2,1,1,3,1
838,M. Depay,3.922298726,1.030279925,-0.162204138,1.184536235,-0.214211021,-0.27304312,0.218139082,1.470353831,-1.392832972,-2.152109123,0.557195548,-1.042554489,2.262662334,1.247746514,0.521615995,-0.156003941,1.979962211,0.170706687,0.335483644,0.292759442,1.642284009,-1.053465928,2,0,3,7,1,3
839,B. Dia,1.314790237,-0.234987712,-2.094271713,-0.772381816,-1.56375883,-2.014918648,-1.818897138,0.468289955,-0.797035803,-1.211966775,0.673879074,-1.042554489,0.856065393,1.349240266,0.185349298,-0.744830702,-0.533970596,0.191664728,0.161416731,-2.127011041,0.522730845,-0.050710192,1,2,1,1,3,1
840,F. Diabaté,-0.299381685,0.713963016,-0.580056121,0.871702251,-0.381368633,-1.028130541,-0.018931654,1.154373199,-1.392832972,-0.914689316,0.589974957,-1.042554489,-0.701412871,0.688704383,-0.711477221,0.962812689,0.215456019,1.173274079,1.137201036,-0.07184086,0.452714803,-0.617749983,2,3,3,7,1,5
841,B. Diakité,0.011035993,-0.76218256,0.804449647,-0.44314631,0.325728861,0.431325502,0.367722553,-1.243815898,-0.181644342,0.659745431,-1.815966059,1.749985803,-0.603543791,-0.676823011,-1.605348595,-0.79759241,-0.928086332,-0.970452707,-1.037945859,0.191973319,-1.016956748,-2.035252401,0,7,2,6,2,2
842,A. Diallo,-0.733966433,-0.024109772,1.827275516,-0.879639651,1.831187134,0.539182695,1.926063229,-0.550474557,-0.030587121,0.558885146,-0.698933658,0.286233023,-1.097186614,-0.911255368,-1.039876767,-0.811013452,-0.699961211,0.860782478,-0.830374155,1.891442631,-0.435490731,0.76759919,0,5,2,6,2,2
843,H. Diallo,2.121876198,0.081329197,-2.584815609,-0.67455682,-1.605023011,-1.910153961,-1.893289234,0.39399918,-0.706662801,-1.602177271,1.15945759,-0.480810013,1.510753879,1.012789707,-0.36056887,-0.86565976,-0.557119607,-0.635521984,-0.423190042,-1.826198591,-0.168536595,0.115871444,1,2,1,1,3,1
844,I. Diallo,-0.733966433,-0.234987712,0.056376293,0.324832054,1.215433621,0.317003059,0.74043764,-0.039275054,-0.393450657,-0.04620094,-0.250041439,-0.243645848,-1.116758022,-1.400279794,0.287106786,-0.86565976,-0.206903795,-0.048605306,-0.564247076,0.449687683,-0.650954357,-0.36493891,3,1,2,2,0,0
845,Raphinha,0.818121953,0.819401985,-0.299823911,-0.201784525,-0.307740597,-0.53751216,-0.410969266,1.442827851,-0.560907308,0.072956806,0.710397691,-0.529523067,1.212556694,0.983193455,0.677434933,0.730883025,0.286153621,0.884950062,0.766022275,-0.419258531,1.542181087,-0.44746545,2,3,1,7,1,5
846,L. Diony,0.880205489,-0.76218256,-1.987142669,-1.686663211,-1.622472973,-2.192135255,-2.259254406,0.080796494,1.494107156,-2.74582783,0.65147427,-1.042554489,1.085781919,0.875925666,-0.028353843,-0.118131602,-0.901850748,-0.364124721,-0.751621085,-2.417267813,-0.211551977,0.223231558,1,2,1,1,3,1
847,A. Disasi,-0.547715826,-0.76218256,1.05390018,-1.289311749,1.322352464,1.228877826,0.878053255,-1.355036294,0.299024453,0.411176224,-0.878294973,1.587352412,-0.718104182,-0.735840047,-0.43133281,-1.231051112,-0.376820277,0.096009815,-0.97397999,0.742483549,-0.435490731,0.097697661,0,5,2,6,2,2
848,A. Djiku,-0.485632291,-0.340426681,1.119383566,-1.263650149,1.013461936,1.089011765,0.791952719,-0.929156315,0.253745003,0.836802373,-0.32850602,0.328122385,-0.345436658,-0.712018834,-0.190178337,-1.070242937,-0.824514872,-0.922190432,-0.79071019,0.659341005,-0.989419936,0.594160281,0,5,2,6,2,2
849,K. Dolberg,2.308126804,0.186768167,-2.452599025,-0.189262599,-2.465874005,-2.109536444,-2.108486981,-0.007147097,-1.183084198,-0.791109378,-0.815960451,-0.578680996,0.891460904,0.886399231,0.826059612,-1.165096623,-0.675669027,-0.954266685,-0.732286944,-1.867416876,-1.04472594,0.005582969,1,2,1,1,3,1
850,A. Donis,-0.733966433,-0.76218256,-2.612436069,-1.127009306,-0.86770332,-1.769816113,-2.315725435,1.323221506,-0.339319278,-2.636447081,1.163658366,-1.042554489,0.960780409,0.740035329,-0.157156205,1.424413347,-0.248474676,0.932629076,1.250382721,-1.720434567,-1.158207179,1.749385663,1,2,1,1,3,1
851,S. Doumbia,-0.733966433,0.924840955,0.801175959,0.567294751,0.141481322,0.343999753,0.375883685,0.316405529,0.161440744,0.287133384,-0.946608641,0.410935646,-1.713186856,-1.400279794,-1.454400811,1.071535609,-0.465593397,1.578724312,0.721441077,0.551511459,0.308048439,-0.146309446,3,4,0,2,0,0
852,M. Doumbia,-0.113131078,-0.234987712,-0.250866407,1.116101671,-0.597087835,-1.00081168,-0.035744758,1.678226691,-0.560907308,-0.318926179,0.697736019,-0.779928951,1.077640503,0.870667748,2.024859935,0.494314218,1.679903589,1.869975113,1.241130221,-0.203535667,1.165698975,-0.426675378,2,3,3,7,1,5
853,J. Draxler,-0.733966433,4.404326954,0.319656108,1.85377516,1.087274295,-0.903862046,1.475145836,0.253576186,-0.233439032,0.224804231,-0.486204304,-0.432533853,0.661524709,0.429525929,-1.039876767,-0.71898584,2.170446608,1.285814035,1.792451427,1.383155691,2.112354178,1.576236149,2,0,3,3,1,3
854,L. Dubois,-0.733966433,-0.76218256,0.953108823,0.893452138,0.681765413,1.040014284,0.770090088,-0.088603698,-1.115798709,0.480446778,-0.673672519,-0.384686819,-1.039376885,-0.898189665,-0.634356655,1.428593656,0.600614286,0.041325513,0.842309006,1.045427022,0.137314653,-0.324298768,3,4,3,2,0,0
855,H. Duljevic,-0.733966433,2.40098653,-1.161976476,-0.78290407,-0.60756883,-1.200807238,-0.938881981,1.032966969,-0.76665867,-1.532717649,0.329824994,-1.042554489,1.118084527,0.107411511,0.229354033,0.389398117,1.453625485,1.100410133,0.842309006,-1.320703592,0.522730845,-0.864254332,2,3,1,7,1,5
856,J. Duverne,-0.733966433,-0.76218256,1.488009033,-1.408144015,1.56581525,1.83103162,1.247397881,-0.938177367,-1.392832972,1.548624634,-0.703545004,1.38547541,-1.386226571,-1.434251351,-0.731049498,-1.481641438,-0.35503801,0.524552561,0.511170923,1.199967945,-0.577554367,-1.303153879,0,5,2,6,2,2
857,F. El Melali,4.481050545,-0.76218256,-1.096625742,0.235007683,-0.870100961,-0.991791642,-0.713661491,2.018565089,0.321452369,0.453738183,2.034737742,-1.042554489,0.746762883,0.917487134,0.850176801,0.766631554,0.53713907,1.272007073,2.145980428,-0.663617857,0.41714008,-0.08867911,2,3,1,7,3,1
858,T. Djaló,-0.733966433,-0.76218256,1.179954492,-0.868705656,1.555244911,0.830378186,1.221106209,-1.089239768,0.802121164,0.725917416,-1.958487404,0.201463464,-1.408212103,-1.451461289,-0.731049498,-0.851851103,-0.290639447,-0.213785506,-0.510482484,1.125407409,-1.589372685,-0.26409428,0,5,2,6,2,2
859,Z. Ferhat,-0.051047543,0.819401985,-0.450703673,0.23852245,-0.769532519,-0.4139466,-0.647781591,1.231729664,-1.217204538,-1.002946614,0.73245286,-0.678364507,0.651871538,0.711684828,1.234729486,1.494265023,1.13087325,0.496817117,0.831542121,-0.523111094,1.020072124,-1.077752247,2,3,1,7,1,5
860,J. Ferri,-0.733966433,-0.76218256,0.798990267,1.133385691,0.741221038,0.802476636,0.897879273,0.280780421,-0.560907308,-0.679466237,1.023928872,-1.042554489,-0.448503767,-0.700216289,1.360185475,0.069255012,0.488620437,0.641470485,0.809878543,0.888408732,-0.063395709,0.76759919,3,6,3,3,0,0
861,M. Fofana,-0.733966433,-0.76218256,0.512057493,-1.008921179,0.802047564,0.851039773,0.377919721,-1.47382836,-0.827671468,0.591755044,-1.05148048,1.419651752,-0.751825529,-1.400279794,-1.84593074,-1.197789567,-0.699961211,-1.317034924,-1.639786563,0.149348212,-1.428822317,-0.127007929,0,7,2,6,2,2
862,W. Fofana,-0.299381685,-0.76218256,0.790221493,-0.291228527,0.565388802,0.629762957,0.477619624,-0.965523666,0.642109539,0.898461162,0.080237408,0.572835242,-0.964323357,-0.665230602,0.080270472,-1.231051112,-0.533970596,0.411811579,0.710179679,0.256099544,-1.36673312,-0.385413182,3,1,2,6,2,2
863,Y. Fofana,-0.423548756,0.292207137,0.32390574,0.401702818,0.602280935,0.106412736,0.5176708,0.154877047,-0.58959008,-0.181285989,0.121161211,-0.779928951,0.078068702,-0.194990821,-0.851049586,-0.489453163,0.087507898,0.128282861,0.85303308,0.401650554,-0.084156849,-0.031858596,3,6,3,3,0,0
864,T. Foket,-0.733966433,-0.445865651,0.309702039,0.145503039,0.074069962,0.266494502,0.026913057,-0.486475016,-0.827671468,0.453738183,-0.740642165,-0.337261352,-1.097186614,-0.467535753,-0.012609901,0.494314218,-0.165910306,0.382854734,0.594901404,-0.02771621,0.078376424,-0.304130846,3,4,0,2,0,6
865,L. Fomba,-0.733966433,-0.76218256,-0.498706252,-0.619613293,-0.673816755,-0.92112673,-0.73174683,-0.072005446,-0.706662801,0.418969416,1.149637367,0.115337534,-0.191613408,-0.56388316,-1.061557857,-0.893579827,-0.227616047,-1.00312667,-0.932163633,-1.476515957,-0.577554367,2.108286216,3,1,0,5,0,4
866,A. Fulgini,-0.423548756,-0.234987712,0.524789803,0.852515558,0.141481322,-0.26687919,0.782771204,1.181436837,0.538365504,-0.685538231,0.965359429,-1.042554489,0.882658985,0.519794182,2.15562429,0.017562929,1.321357646,1.158861877,1.008978305,0.769538917,0.898744839,0.412947634,2,3,3,3,1,5
867,R. Gabrielsen,-0.733966433,-0.76218256,0.876087127,-2.232769151,0.185652254,0.881618541,0.111568459,-1.511101727,0.090625302,-0.004301484,-1.739075948,0.730007161,-1.136484146,-1.046956816,-0.711477221,-1.481641438,-1.262574105,-0.922190432,-1.639786563,0.05357459,-1.589372685,-1.102185313,0,7,2,6,2,2
868,M. Gakpa,-0.733966433,-0.76218256,0.001586281,0.56421098,0.644099499,0.285016342,0.493201186,0.070677221,-1.392832972,0.004913933,-0.362043302,0.572835242,1.243268979,0.153554963,-1.818294265,-0.108779551,-0.026757356,0.876918849,-0.208628556,0.463979106,1.034928265,-0.981470078,3,6,3,3,0,0
869,Y. Gboho,1.376873773,-0.76218256,-1.165146952,-0.143875041,-2.267048302,-1.424251325,-1.345011632,1.270435678,0.018388721,-0.816618228,2.026971119,-1.042554489,-0.982876169,0.26435869,1.931776116,-0.478103037,-0.398764495,0.392542481,1.376691468,-1.480024004,1.250078722,2.21758098,1,3,1,1,3,1
870,J. Gélin,-0.733966433,0.186768167,0.75919812,-1.151307225,1.293539645,1.508047425,0.627916868,-1.935495202,-0.339319278,0.687823309,-1.540490741,1.554227656,-1.300171779,-0.964410084,-0.43133281,-1.3168274,-1.262574105,-2.239339715,-1.639786563,0.75307988,-1.305793789,-1.176382993,0,7,2,6,2,2
871,S. Ghoddos,1.501040843,-0.76218256,-0.631596818,0.661062999,-0.186820796,0.312466233,-0.397892427,-0.815937555,0.018388721,0.173785176,-0.84699768,-1.042554489,1.134080362,0.306978169,-1.333801331,0.700573506,-0.35503801,-1.430587243,-0.192809736,-0.556850198,0.804720448,1.927027408,3,1,0,4,0,4
872,A. Girotto,-0.485632291,-0.76218256,1.039560222,-1.414913373,0.865070777,1.036909752,0.643790076,-1.668703714,0.898632813,1.154025055,-0.217490561,1.685520891,-0.345436658,-0.531236462,-0.559040246,-1.214348031,-1.035424842,-0.906297814,-1.262834483,0.355729028,-1.129467872,0.133963913,0,7,2,6,2,2
873,J. Gnagnon,-0.733966433,-0.024109772,0.22210213,-1.225642145,1.091741867,-0.53751216,0.538723949,-1.511101727,-0.130584353,0.241579459,-1.120486973,2.44064423,-0.89146149,-0.56388316,-1.263552079,-1.039642434,-0.901850748,-0.118130593,-1.0164549,0.3192745,-1.36673312,-0.107798106,0,7,2,6,2,2
874,E. Gnahoré,-0.733966433,-0.76218256,0.283856318,1.505531246,0.990114433,0.18084615,1.17746447,-0.774275202,-0.827671468,0.783660217,-0.503658493,0.651994842,-0.786008826,-0.597084786,-1.310214195,-0.771029613,-0.850069003,-0.351262983,-0.256649428,0.89214218,-0.726029016,1.434790056,3,1,0,0,0,4
875,A. Golovin,0.011035993,1.030279925,0.36171796,0.444134188,0.168670286,0.37502051,0.39414729,0.851325508,-0.030587121,0.254086662,0.458785663,-1.042554489,0.603037461,0.334883147,0.494896923,0.323569761,1.27175171,0.971711819,1.784885921,0.336781836,1.345862651,0.205534987,2,0,3,3,1,5
876,M. Gonçalves,-0.733966433,-0.76218256,0.732184725,-1.295768274,-0.123245527,1.154392243,-0.012556935,-1.343589895,-0.53245128,-0.055609075,-1.135996433,2.821401809,-1.713186856,-1.690190859,-1.579694039,-1.039642434,-0.580451616,-0.707984424,-1.0164549,0.077674905,-1.589372685,-0.224450236,0,7,2,6,2,2
877,P. Gouano,-0.733966433,-0.76218256,0.051462124,-3.058374859,0.714416417,0.405544913,-0.295720506,-2.08592438,-1.392832972,-0.036828442,-2.742263835,1.554227656,-1.713186856,-1.162742724,-0.770554652,-0.965217065,-1.262574105,-1.529108881,-1.639786563,-0.176582621,-1.589372685,0.133963913,0,7,2,6,2,2
878,S. Grandsir,0.32145367,-0.129548742,-0.54345678,1.255849568,-0.555708903,-0.59510852,-0.397892427,1.110179199,-0.504218438,-1.383215614,0.697736019,-1.042554489,0.737434492,1.012789707,-0.124469328,1.494265023,0.753575131,0.94833193,1.628940696,-0.147002934,0.836361363,-0.146309446,2,3,3,7,1,5
879,B. Guimarães,-0.733966433,-0.76218256,0.947064125,1.248808551,1.343690766,0.944607679,1.325540051,-1.254624413,1.803281533,0.722478449,0.724590955,-1.042554489,-0.524819858,-1.177710731,1.914558804,-1.481641438,1.797337963,-0.153594773,-0.932163633,1.037856268,-0.0222623,1.065061207,3,6,2,6,0,0
880,S. Guirassy,1.749374985,0.186768167,-1.467947866,0.954955199,-1.467443036,-1.504953035,-0.717904852,0.276275722,-0.889736261,-1.558537047,1.763553259,0.410935646,0.900231886,0.740035329,1.923178969,-0.668320874,0.600614286,-0.707984424,-0.492796512,-0.913853341,-0.277148098,1.10785166,1,2,1,1,3,1
881,B. Henrichs,-0.733966433,-0.76218256,0.786922421,0.181688053,0.462701556,0.727232282,0.532363318,-0.185763588,0.723004378,0.866200776,0.110044567,0.691142329,-0.059553934,-0.499126446,1.081904815,0.338395344,0.233289812,0.623817934,0.004812793,0.509267257,0.078376424,0.258394041,3,6,0,0,0,6
882,F. Honorat,-0.733966433,2.40098653,0.404196665,-0.063394092,-0.066438641,-0.079466328,-0.272600115,0.626560414,-1.392832972,-0.141931894,0.098894738,-0.529523067,-0.701412871,-0.231673876,-0.790490503,2.023153462,1.453625485,1.491042186,2.434783148,-0.130409496,0.540004532,-0.727938274,2,0,3,2,1,5
883,A. Hunou,2.680628017,-0.76218256,-1.289852819,0.23852245,-1.275986727,-1.346825385,-0.97753627,-0.288651894,-1.392832972,-0.740867316,0.228747945,-1.042554489,0.917681899,1.168008288,1.568616398,-0.478103037,-0.376820277,-0.970452707,0.09135822,-0.873112655,0.641784701,-0.107798106,1,2,1,1,3,1
884,U. Hwang,1.190623166,0.292207137,-1.728611474,0.604008032,-1.267175249,-1.435573224,-0.971640154,0.593026559,-1.149284242,-1.383215614,-0.607882479,-0.779928951,0.873825907,0.475181453,0.764964237,-0.433364373,-0.35503801,-0.496324415,-0.240547284,-0.699513135,-0.577554367,-0.910733695,1,2,1,1,3,1
885,C. Hérelle,0.631871347,-0.76218256,1.276120556,-0.330557452,1.624672844,1.197718886,1.397241516,-1.190754982,0.821631612,0.319744552,-1.69068415,1.211260988,-0.927626495,-0.872317561,-0.39575643,-0.336372233,-0.850069003,-0.083138233,-0.79071019,1.584651033,-0.726029016,0.187760628,0,5,2,6,2,2
886,M. Icardi,4.232716403,-0.024109772,-2.219219424,-1.090997019,-2.509242898,-1.866958127,-2.38399862,-0.70170065,-1.017171475,-0.816618228,-2.432888966,-0.384686819,1.250888349,1.685351733,-0.810550566,-0.744830702,-0.269481766,-1.226014762,-1.148046903,-2.101526325,1.208159304,-0.750340881,1,2,1,1,3,1
887,J. Ikoné,0.073119528,1.030279925,-0.582367885,0.7485944,-0.762702743,-1.220995093,-0.315456049,1.499691828,-1.017171475,-0.96182096,0.369848374,-0.628292,0.543146386,0.671289867,0.049607101,0.144264259,1.999573471,0.803512591,0.79898115,-0.281155901,1.751375651,-1.151498852,2,0,1,7,1,5
888,V. Jovanovic,-0.733966433,0.713963016,1.59401505,-0.929439596,1.492800921,0.964074526,1.525312654,-1.159675768,0.230889886,0.826924769,-0.682838633,0.286233023,-1.713186856,-1.005247431,-0.124469328,-1.481641438,-0.875846318,-0.262949932,-1.639786563,1.54621515,-0.435490731,0.169907795,0,5,2,6,2,2
889,S. Kalu,-0.36146522,-0.76218256,-0.782534867,1.058460138,-0.295131989,-0.029911996,-0.405356345,1.896351118,-0.618503239,-0.060326591,1.694993675,-1.042554489,1.42000418,0.653718696,1.081904815,0.88673769,0.600614286,1.292690431,0.842309006,-0.181550004,-0.255137115,1.150194037,2,3,3,7,1,5
890,F. Kamano,0.073119528,-0.76218256,-1.210115797,1.345632821,0.206677331,-0.632009758,0.303533338,0.902481396,-0.736535743,-0.261923236,0.552253731,-1.042554489,-0.274339493,0.334883147,1.287598157,0.501108153,0.439290869,1.122482041,0.606653497,0.351006935,0.959967625,-0.244223675,2,3,3,3,1,5
891,H. Kamara,-0.113131078,-0.76218256,0.517160974,0.915015529,0.681765413,0.667842754,0.735753489,0.600534398,2.597625362,0.983519934,0.440147799,-0.779928951,0.460987798,-0.552940188,0.049607101,1.272029771,0.01182468,1.751552916,1.792451427,0.754400974,-0.601839568,-0.44746545,3,6,3,3,0,6
892,B. Kamara,-0.485632291,0.081329197,1.139492783,-0.585264066,0.734820878,1.251223435,0.783346059,-0.70170065,0.114385579,0.820317725,-0.237801593,1.175731118,-0.684832466,-1.046956816,0.170546377,-1.406632191,-0.928086332,-1.298577163,-0.995133832,0.721812292,-1.016956748,-0.468362965,0,5,2,6,2,2
893,T. Kehrer,0.383537205,-0.76218256,1.348136858,1.060993957,1.337392196,-0.895287944,1.762556013,-0.832884967,1.990881879,-0.649327782,-1.120486973,-0.151630688,-0.65199855,-0.457118047,-0.954583576,-0.466819873,-0.376820277,0.063335852,-0.830374155,1.810108541,-0.189973999,-0.224450236,3,6,2,4,2,2
894,P. Kimpembe,-0.733966433,-0.76218256,1.663041639,-0.634479238,1.924267425,-0.467879083,2.093158402,-0.678164522,1.876597078,0.826924769,-1.084546726,0.532814568,-0.982876169,-0.834140803,0.272765428,-1.231051112,-1.062880703,-0.752439909,-1.2863901,1.935976938,-1.589372685,-0.127007929,0,5,2,6,2,2
895,G. Konan,-0.733966433,-0.76218256,1.170145548,0.022258042,0.215025371,0.664068797,0.607620635,1.249899327,0.517253016,0.923970012,0.752816704,-0.106206319,-1.408212103,-1.147888544,0.481453773,1.330056108,-0.186335881,1.216042829,1.287078539,0.616256573,-0.105049807,0.061103202,3,4,2,2,0,6
896,M. Konaté,0.942289024,-0.76218256,-2.136778062,-0.570685387,-2.326131016,-2.175326913,-2.112238971,-0.807525155,-1.392832972,-2.759846772,0.479012371,-1.042554489,0.114321276,1.002974032,0.777276411,-0.489453163,-0.875846318,-1.894706531,-1.639786563,-1.80991719,-1.158207179,0.561810828,1,2,1,1,3,1
897,Y. Koné,-0.733966433,-0.76218256,1.123973141,0.345112931,1.287079573,0.833837361,1.309831952,0.864255713,0.13799005,-0.201200273,-0.820718655,-0.529523067,-1.237523927,-1.504020028,-0.770554652,0.89779258,0.161298835,0.515339871,-0.177083155,1.509495849,-0.458746162,-2.035252401,3,4,2,2,0,0
898,K. Koné,-0.733966433,-0.76218256,0.167472022,0.134545222,0.103661082,0.116506593,0.214515475,0.23981341,0.762780129,0.274792528,0.535733626,-0.106206319,-0.288397793,-1.504020028,1.625771088,-1.299361611,0.087507898,-0.592983803,0.437273121,0.04278122,-1.016956748,1.219794036,3,1,0,5,0,0
899,E. Koulouris,0.631871347,0.397646106,-1.246234394,0.526907725,-0.901536868,-1.664535083,-0.449672823,-0.579689795,-0.984887233,-1.775405981,0.135932123,-0.243645848,1.189271844,1.103657965,-0.485445507,-0.512357516,0.678085498,-1.964849894,-0.995133832,-0.56271796,0.078376424,-0.705659099,1,2,1,1,3,1
